2022-05-16 15:05:724 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:984 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (28074c84a6c69f711f2cad18b039eb0d)] -> xpath: //input[@id='passwd']]
2022-05-17 22:05:213 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (28074c84a6c69f711f2cad18b039eb0d)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-17 22:05:229 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (28074c84a6c69f711f2cad18b039eb0d)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-17 22:05:23 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:873 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (3273b97530901a82c1681c1c6482607e)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-17 22:05:06 INFO  SignInPage :55 - Enter emailabcd@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (3273b97530901a82c1681c1c6482607e)] -> xpath: //input[@id='email']]
2022-05-17 22:05:33 INFO  SignInPage :58 - Enter Password to email field [[ChromeDriver: chrome on WINDOWS (3273b97530901a82c1681c1c6482607e)] -> xpath: //input[@id='passwd']]
2022-05-17 22:05:823 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (3273b97530901a82c1681c1c6482607e)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-17 22:05:846 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (3273b97530901a82c1681c1c6482607e)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-17 22:05:684 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:597 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (32615bf28e7dc864cd3efcb62452cec5)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-17 22:05:713 INFO  SignInPage :55 - Enter emailadfdfgfg to email field [[ChromeDriver: chrome on WINDOWS (32615bf28e7dc864cd3efcb62452cec5)] -> xpath: //input[@id='email']]
2022-05-17 22:05:739 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (32615bf28e7dc864cd3efcb62452cec5)] -> xpath: //input[@id='passwd']]
2022-05-17 22:05:834 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (32615bf28e7dc864cd3efcb62452cec5)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-17 22:05:859 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (32615bf28e7dc864cd3efcb62452cec5)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-17 22:05:932 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:70 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (c4785314765bcb5c7c28bc4d88dd7243)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-17 22:05:168 INFO  SignInPage :55 - Enter emailabcd@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (c4785314765bcb5c7c28bc4d88dd7243)] -> xpath: //input[@id='email']]
2022-05-17 22:05:191 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (c4785314765bcb5c7c28bc4d88dd7243)] -> xpath: //input[@id='passwd']]
2022-05-17 22:05:189 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (c4785314765bcb5c7c28bc4d88dd7243)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-17 22:05:206 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (c4785314765bcb5c7c28bc4d88dd7243)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-17 22:05:939 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:878 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (afeb5a848a1330ea827b6d541c9ce29d)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-17 22:05:977 INFO  SignInPage :55 - Enter emailsoft1235@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (afeb5a848a1330ea827b6d541c9ce29d)] -> xpath: //input[@id='email']]
2022-05-17 22:05:997 INFO  SignInPage :58 - Enter Passwordabc12345 to email field [[ChromeDriver: chrome on WINDOWS (afeb5a848a1330ea827b6d541c9ce29d)] -> xpath: //input[@id='passwd']]
2022-05-17 22:05:694 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (afeb5a848a1330ea827b6d541c9ce29d)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-17 22:05:708 INFO  SignInPage :96 - getting signout from [[ChromeDriver: chrome on WINDOWS (afeb5a848a1330ea827b6d541c9ce29d)] -> xpath: //a[@title='Log me out']]
2022-05-17 22:05:520 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:411 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (a7fc8097526075fd44b249439f3ae096)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-17 22:05:532 INFO  SignInPage :55 - Enter emailtin@mail.com to email field [[ChromeDriver: chrome on WINDOWS (a7fc8097526075fd44b249439f3ae096)] -> xpath: //input[@id='email']]
2022-05-17 22:05:549 INFO  SignInPage :58 - Enter Passwordabc123 to email field [[ChromeDriver: chrome on WINDOWS (a7fc8097526075fd44b249439f3ae096)] -> xpath: //input[@id='passwd']]
2022-05-17 22:05:706 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (a7fc8097526075fd44b249439f3ae096)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-17 22:05:789 INFO  SignInPage :93 - Clicking on SignOutLink[[ChromeDriver: chrome on WINDOWS (a7fc8097526075fd44b249439f3ae096)] -> xpath: //header/div[2]/div[1]/div[1]/nav[1]/div[2]/a[1]]
2022-05-17 22:05:806 INFO  SignInPage :100 - getting signIn text from [[ChromeDriver: chrome on WINDOWS (a7fc8097526075fd44b249439f3ae096)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-17 22:05:634 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:841 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (fcd2569424d2e8d3159528474845e508)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-17 22:05:876 INFO  WomenCategoryPage :87 - getting Women text from [[ChromeDriver: chrome on WINDOWS (fcd2569424d2e8d3159528474845e508)] -> xpath: //span[@class='category-name']]
2022-05-17 22:05:103 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:431 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (73fc33300fad22237f033510d7313a49)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-17 22:05:62 INFO  WomenCategoryPage :59 - Clicking on Blouse [[ChromeDriver: chrome on WINDOWS (73fc33300fad22237f033510d7313a49)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[2]/div[1]/div[2]/h5[1]/a[1]]
2022-05-17 22:05:78 INFO  ProductPage :74 - clear Quantity[[ChromeDriver: chrome on WINDOWS (73fc33300fad22237f033510d7313a49)] -> xpath: //input[@id='quantity_wanted']]
2022-05-17 22:05:150 INFO  ProductPage :80 - Enter email2 to email field [[ChromeDriver: chrome on WINDOWS (73fc33300fad22237f033510d7313a49)] -> xpath: //input[@id='quantity_wanted']]
2022-05-17 22:05:235 INFO  ProductPage :85 - Selecting SizeM from dropdown [[ChromeDriver: chrome on WINDOWS (73fc33300fad22237f033510d7313a49)] -> xpath: //select[@id='group_1']]
2022-05-17 22:05:293 INFO  ProductPage :95 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (73fc33300fad22237f033510d7313a49)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-17 22:05:319 INFO  ProductPage :104 - getting Product Added To CartMessage from [[ChromeDriver: chrome on WINDOWS (73fc33300fad22237f033510d7313a49)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-17 22:05:377 INFO  ProductPage :109 - Clicking on CloseButton[[ChromeDriver: chrome on WINDOWS (73fc33300fad22237f033510d7313a49)] -> xpath: //span[@title='Close window']]
2022-05-17 22:05:218 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:457 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (9afe08c3852238dbff09442042f01ad8)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-17 22:05:491 INFO  WomenCategoryPage :63 - Clicking on Printed Dress [[ChromeDriver: chrome on WINDOWS (9afe08c3852238dbff09442042f01ad8)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[1]/div[1]/div[2]/h5[1]/a[1]]
2022-05-17 22:05:722 INFO  ProductPage :74 - clear Quantity[[ChromeDriver: chrome on WINDOWS (9afe08c3852238dbff09442042f01ad8)] -> xpath: //input[@id='quantity_wanted']]
2022-05-17 22:05:884 INFO  ProductPage :80 - Enter email3 to email field [[ChromeDriver: chrome on WINDOWS (9afe08c3852238dbff09442042f01ad8)] -> xpath: //input[@id='quantity_wanted']]
2022-05-17 22:05:16 INFO  ProductPage :85 - Selecting SizeL from dropdown [[ChromeDriver: chrome on WINDOWS (9afe08c3852238dbff09442042f01ad8)] -> xpath: //select[@id='group_1']]
2022-05-17 22:05:111 INFO  ProductPage :95 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (9afe08c3852238dbff09442042f01ad8)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-17 22:05:140 INFO  ProductPage :104 - getting Product Added To CartMessage from [[ChromeDriver: chrome on WINDOWS (9afe08c3852238dbff09442042f01ad8)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-17 22:05:217 INFO  ProductPage :109 - Clicking on CloseButton[[ChromeDriver: chrome on WINDOWS (9afe08c3852238dbff09442042f01ad8)] -> xpath: //span[@title='Close window']]
2022-05-17 22:05:305 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:385 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (1821f6944266f0b2be19f27d046fe1f9)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-17 22:05:133 INFO  WomenCategoryPage :68 - Clicking on Printed Chiffon Dress [[ChromeDriver: chrome on WINDOWS (1821f6944266f0b2be19f27d046fe1f9)] -> xpath: //a[contains(text(),'Printed Chiffon Dress')]]
2022-05-17 22:05:152 INFO  ProductPage :74 - clear Quantity[[ChromeDriver: chrome on WINDOWS (1821f6944266f0b2be19f27d046fe1f9)] -> xpath: //input[@id='quantity_wanted']]
2022-05-17 22:05:235 INFO  ProductPage :80 - Enter email4 to email field [[ChromeDriver: chrome on WINDOWS (1821f6944266f0b2be19f27d046fe1f9)] -> xpath: //input[@id='quantity_wanted']]
2022-05-17 22:05:275 INFO  ProductPage :85 - Selecting SizeS from dropdown [[ChromeDriver: chrome on WINDOWS (1821f6944266f0b2be19f27d046fe1f9)] -> xpath: //select[@id='group_1']]
2022-05-17 22:05:340 INFO  ProductPage :95 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (1821f6944266f0b2be19f27d046fe1f9)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-17 22:05:371 INFO  ProductPage :104 - getting Product Added To CartMessage from [[ChromeDriver: chrome on WINDOWS (1821f6944266f0b2be19f27d046fe1f9)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-17 22:05:434 INFO  ProductPage :109 - Clicking on CloseButton[[ChromeDriver: chrome on WINDOWS (1821f6944266f0b2be19f27d046fe1f9)] -> xpath: //span[@title='Close window']]
2022-05-17 22:05:271 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-17 22:05:509 INFO  HomePage :41 - Clicking on WomenHeader[[ChromeDriver: chrome on WINDOWS (2f1db04408638ba0f286934cd4ae969b)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[1]/a[1]]
2022-05-17 22:05:464 INFO  WomenCategoryPage :72 - Clicking on Printed Summer Dress with Price tag $28.98 [[ChromeDriver: chrome on WINDOWS (2f1db04408638ba0f286934cd4ae969b)] -> xpath: //body/div[@id='page']/div[2]/div[1]/div[3]/div[2]/ul[1]/li[3]/div[1]/div[2]/h5[1]/a[1]]
2022-05-17 22:05:496 INFO  ProductPage :74 - clear Quantity[[ChromeDriver: chrome on WINDOWS (2f1db04408638ba0f286934cd4ae969b)] -> xpath: //input[@id='quantity_wanted']]
2022-05-17 22:05:590 INFO  ProductPage :80 - Enter email2 to email field [[ChromeDriver: chrome on WINDOWS (2f1db04408638ba0f286934cd4ae969b)] -> xpath: //input[@id='quantity_wanted']]
2022-05-17 22:05:715 INFO  ProductPage :85 - Selecting SizeM from dropdown [[ChromeDriver: chrome on WINDOWS (2f1db04408638ba0f286934cd4ae969b)] -> xpath: //select[@id='group_1']]
2022-05-17 22:05:836 INFO  ProductPage :95 - Clicking on AddToCart[[ChromeDriver: chrome on WINDOWS (2f1db04408638ba0f286934cd4ae969b)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-17 22:05:855 INFO  ProductPage :104 - getting Product Added To CartMessage from [[ChromeDriver: chrome on WINDOWS (2f1db04408638ba0f286934cd4ae969b)] -> xpath: //h2[normalize-space()='Product successfully added to your shopping cart']]
2022-05-17 22:05:908 INFO  ProductPage :109 - Clicking on CloseButton[[ChromeDriver: chrome on WINDOWS (2f1db04408638ba0f286934cd4ae969b)] -> xpath: //span[@title='Close window']]
2022-05-18 12:05:890 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:550 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (44a819810b88b077977d45b296fe25ae)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 12:05:660 INFO  CreateAccountPage :132 - Enter emailsoft12344@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (44a819810b88b077977d45b296fe25ae)] -> xpath: //input[@id='email_create']]
2022-05-18 12:05:731 INFO  CreateAccountPage :114 - Clicking on CreateAccount[[ChromeDriver: chrome on WINDOWS (44a819810b88b077977d45b296fe25ae)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
2022-05-18 12:05:553 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:794 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 12:05:905 INFO  CreateAccountPage :132 - Enter emailsoft1221@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='email_create']]
2022-05-18 12:05:963 INFO  CreateAccountPage :114 - Clicking on CreateAccount[[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
2022-05-18 12:05:694 INFO  CreateAccountPage :119 - Clicking on Gender button[[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='id_gender2']]
2022-05-18 12:05:722 INFO  CreateAccountPage :122 - Enter firstnameJohnato firstname field[[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='customer_firstname']]
2022-05-18 12:05:898 INFO  CreateAccountPage :127 - Enter LastNameSmith to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='customer_lastname']]
2022-05-18 12:05:994 INFO  CreateAccountPage :142 - Enter Password abc12345 to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='email']]
2022-05-18 12:05:92 INFO  CreateAccountPage :147 - Selecting day15 from dropdown [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //select[@id='days']]
2022-05-18 12:05:170 INFO  CreateAccountPage :152 - Selecting Month11 from dropdown [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> id: months]
2022-05-18 12:05:273 INFO  CreateAccountPage :157 - Selecting Year2005 from dropdown [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> id: years]
2022-05-18 12:05:366 INFO  CreateAccountPage :172 - Enter FirstnameMiss smith to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='firstname']]
2022-05-18 12:05:451 INFO  CreateAccountPage :178 - Enter address LastnameGeorge to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='lastname']]
2022-05-18 12:05:562 INFO  CreateAccountPage :183 - Enter address Companyjvc ltd to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='company']]
2022-05-18 12:05:690 INFO  CreateAccountPage :188 - Enter address office10,west town to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='address1']]
2022-05-18 12:05:801 INFO  CreateAccountPage :198 - Enter address CityLeedsto email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='city']]
2022-05-18 12:05:927 INFO  CreateAccountPage :204 - Select address StateOhio to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //select[@id='id_state']]
2022-05-18 12:05:34 INFO  CreateAccountPage :209 - Enter address ZipCode32184 to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='postcode']]
2022-05-18 12:05:114 INFO  CreateAccountPage :214 - Selecting address CountryUnited States from dropdown [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //select[@id='id_country']]
2022-05-18 12:05:234 INFO  CreateAccountPage :219 - Enter address AddInfo Nothing to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //textarea[@id='other']]
2022-05-18 12:05:360 INFO  CreateAccountPage :224 - Enter address Homephone 0778456321 to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='phone']]
2022-05-18 12:05:489 INFO  CreateAccountPage :229 - Enter address Mobile phone 01574562112 to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='phone_mobile']]
2022-05-18 12:05:616 INFO  CreateAccountPage :193 - Enter addressLine210,Liverpool Street to email field [[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //input[@id='address1']]
2022-05-18 12:05:677 INFO  CreateAccountPage :239 - Clicking on Register[[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/form[1]/div[4]/button[1]/span[1]]
2022-05-18 12:05:701 INFO  CreateAccountPage :243 - Verifying my account text[[ChromeDriver: chrome on WINDOWS (591eeb889e3d4b12248a6cf42e48b507)] -> xpath: //h1[contains(text(),'My account')]]
2022-05-18 12:05:818 INFO  SignInPage :74 - getting Authentification text from Proxy element for: DefaultElementLocator 'By.xpath: //h1[contains(text(),'Authentication')]'
2022-05-18 12:05:865 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:651 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (df7ba94ab7d003f76dd0fc56c3d316ab)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 12:05:680 INFO  SignInPage :74 - getting Authentification text from [[ChromeDriver: chrome on WINDOWS (df7ba94ab7d003f76dd0fc56c3d316ab)] -> xpath: //h1[contains(text(),'Authentication')]]
2022-05-18 12:05:449 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:456 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (66422691f2267a289b1c2cfddd695be7)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 12:05:542 INFO  SignInPage :55 - Enter email to email field [[ChromeDriver: chrome on WINDOWS (66422691f2267a289b1c2cfddd695be7)] -> xpath: //input[@id='email']]
2022-05-18 12:05:565 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (66422691f2267a289b1c2cfddd695be7)] -> xpath: //input[@id='passwd']]
2022-05-18 12:05:562 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (66422691f2267a289b1c2cfddd695be7)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 12:05:590 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (66422691f2267a289b1c2cfddd695be7)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 12:05:349 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:986 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (5f26a3bc8cf92f86197cfbe7dacf40a7)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 12:05:92 INFO  SignInPage :55 - Enter emailabcd@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (5f26a3bc8cf92f86197cfbe7dacf40a7)] -> xpath: //input[@id='email']]
2022-05-18 12:05:110 INFO  SignInPage :58 - Enter Password to email field [[ChromeDriver: chrome on WINDOWS (5f26a3bc8cf92f86197cfbe7dacf40a7)] -> xpath: //input[@id='passwd']]
2022-05-18 12:05:754 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (5f26a3bc8cf92f86197cfbe7dacf40a7)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
2022-05-18 12:05:780 INFO  SignInPage :88 - getting Error text from [[ChromeDriver: chrome on WINDOWS (5f26a3bc8cf92f86197cfbe7dacf40a7)] -> xpath: //div[@class='alert alert-danger']//li]
2022-05-18 12:05:539 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 12:05:325 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (f449d63e3b6ef1102bb6da82f3abef31)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:36 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:808 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:441 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (a50831079061360166b511e143e4bd26)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:460 INFO  SignInPage :74 - getting Authentification text from [[ChromeDriver: chrome on WINDOWS (a50831079061360166b511e143e4bd26)] -> xpath: //h1[contains(text(),'Authentication')]]
2022-05-18 13:05:148 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:799 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (e95fb60bac23e329f48163a9152f6f5e)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:640 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:496 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (7bcd2a030e63bdb419b06ae9e5be1b8f)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:318 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:538 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:48 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:68 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:141 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (817400c5d9efd727582f1eaefff99452)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:209 INFO  CreateAccountPage :132 - Enter emailsoft1221@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (817400c5d9efd727582f1eaefff99452)] -> xpath: //input[@id='email_create']]
2022-05-18 13:05:255 INFO  CreateAccountPage :114 - Clicking on CreateAccount[[ChromeDriver: chrome on WINDOWS (817400c5d9efd727582f1eaefff99452)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[1]/form[1]/div[1]/div[3]/button[1]/span[1]]
2022-05-18 13:05:184 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:229 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (30559975fa4ddd6770c2f6e230b2d07f)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:248 INFO  SignInPage :74 - getting Authentification text from [[ChromeDriver: chrome on WINDOWS (30559975fa4ddd6770c2f6e230b2d07f)] -> xpath: //h1[contains(text(),'Authentication')]]
2022-05-18 13:05:910 INFO  ManageDriver :31 - Launching Chrome Browser
2022-05-18 13:05:680 INFO  HomePage :56 - Clicking on SignInHeader[[ChromeDriver: chrome on WINDOWS (2a34de7d53b4799e5ccac198b25fc0f2)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-18 13:05:739 INFO  SignInPage :55 - Enter email to email field [[ChromeDriver: chrome on WINDOWS (2a34de7d53b4799e5ccac198b25fc0f2)] -> xpath: //input[@id='email']]
2022-05-18 13:05:757 INFO  SignInPage :58 - Enter Password123456 to email field [[ChromeDriver: chrome on WINDOWS (2a34de7d53b4799e5ccac198b25fc0f2)] -> xpath: //input[@id='passwd']]
2022-05-18 13:05:772 INFO  SignInPage :65 - Clicking on SignIn[[ChromeDriver: chrome on WINDOWS (2a34de7d53b4799e5ccac198b25fc0f2)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/div[1]/div[2]/form[1]/div[1]/p[2]/button[1]/span[1]]
